,SUBZONE_N,0,1,176,73,131,129,127,37,163,87,15,68,69,52,100,33,128,53,45,146,136,79
113,EVERTON PARK,17463.0,30388.0,16346.0,16598.0,15061.0,8693.0,25239.0,2950.0,10969.0,10973.0,22236.0,7150.0,24336.0,2762.0,22278.0,24379.0,24640.0,25892.0,15091.0,19929.0,13675.0,3144.0
114,TELOK BLANGAH RISE,17088.0,31570.0,15796.0,20039.0,18501.0,10267.0,27243.0,1871.0,12987.0,10598.0,24240.0,9560.0,26340.0,99.0,24282.0,29188.0,23699.0,22354.0,17089.0,21947.0,15693.0,2796.0
115,BUKIT BATOK SOUTH,3119.0,16120.0,3943.0,25310.0,23772.0,10841.0,19898.0,13697.0,27585.0,5199.0,23036.0,16264.0,25136.0,16618.0,23078.0,29965.0,38082.0,11624.0,3114.0,36545.0,24013.0,12775.0
116,TIONG BAHRU STATION,15247.0,28172.0,12707.0,17807.0,16270.0,10047.0,27704.0,621.0,15558.0,8757.0,24702.0,8359.0,26802.0,2110.0,24744.0,25237.0,25498.0,23676.0,12875.0,23368.0,18226.0,2266.0
117,REDHILL,14079.0,27004.0,11539.0,19093.0,17556.0,11332.0,30782.0,2020.0,15704.0,7589.0,25987.0,9645.0,28087.0,2279.0,26029.0,26523.0,26784.0,22508.0,11707.0,24653.0,18410.0,440.0
118,TELOK BLANGAH DRIVE,15496.0,29099.0,16615.0,21070.0,19532.0,12532.0,29508.0,7954.0,15252.0,11296.0,26505.0,11622.0,28605.0,2385.0,26547.0,25460.0,25964.0,23470.0,13744.0,24212.0,17958.0,3839.0
119,HENDERSON HILL,15664.0,28589.0,10635.0,18224.0,16687.0,10464.0,28121.0,724.0,12849.0,9174.0,25119.0,8396.0,27219.0,2053.0,25161.0,25654.0,25915.0,24093.0,13292.0,23785.0,15555.0,1163.0
120,ALEXANDRA HILL,14782.0,27707.0,10237.0,19796.0,18259.0,12035.0,31485.0,2723.0,14765.0,8292.0,26690.0,10270.0,28790.0,2780.0,26732.0,27226.0,27487.0,23211.0,12410.0,25356.0,17471.0,1223.0
121,BUKIT MERAH,16365.0,27807.0,11337.0,21503.0,19965.0,7364.0,31585.0,1301.0,17151.0,8392.0,21680.0,9212.0,23780.0,2332.0,21722.0,27326.0,27587.0,23311.0,12510.0,22951.0,19819.0,1117.0
122,BANGKIT,7517.0,10667.0,6848.0,27291.0,25753.0,11301.0,17953.0,22949.0,21897.0,10167.0,13566.0,15698.0,16262.0,20692.0,13845.0,31681.0,32609.0,2802.0,7006.0,30857.0,24603.0,22027.0
123,ADMIRALTY,19558.0,6039.0,27160.0,16309.0,22243.0,19839.0,1712.0,32356.0,22238.0,24374.0,4850.0,22251.0,6950.0,24382.0,4804.0,22834.0,26356.0,19086.0,26699.0,31199.0,24945.0,31434.0
124,SENGKANG TOWN CENTRE,29078.0,17683.0,21326.0,1195.0,1905.0,14069.0,17743.0,17292.0,11459.0,25315.0,14695.0,10545.0,16517.0,19464.0,15076.0,6856.0,10600.0,28182.0,22277.0,11651.0,12370.0,18824.0
125,BUANGKOK,29558.0,18974.0,21806.0,504.0,2385.0,14549.0,15401.0,17772.0,11939.0,25795.0,12548.0,11025.0,14272.0,19944.0,12476.0,7812.0,11587.0,29651.0,22757.0,19978.0,14646.0,19304.0
126,JALAN KAYU EAST,31932.0,21623.0,24429.0,3022.0,5008.0,17172.0,14086.0,20395.0,14562.0,28418.0,11233.0,13648.0,9780.0,22567.0,11161.0,9766.0,14357.0,32449.0,25380.0,15408.0,14389.0,21927.0
127,SERANGOON NORTH,19591.0,13827.0,15122.0,4745.0,5471.0,11121.0,14671.0,23257.0,8161.0,21590.0,11668.0,9084.0,13768.0,19117.0,11710.0,11279.0,14178.0,33035.0,16437.0,17682.0,10113.0,24789.0
128,CHENG SAN,30457.0,16938.0,16382.0,8649.0,7106.0,9061.0,12611.0,17313.0,10098.0,25336.0,9608.0,9615.0,11571.0,17594.0,9650.0,13696.0,18025.0,29986.0,17333.0,20421.0,14167.0,18844.0
129,YIO CHU KANG,28731.0,15212.0,17598.0,7081.0,12681.0,10277.0,10885.0,18530.0,12676.0,26553.0,7883.0,13197.0,9983.0,18811.0,7925.0,23095.0,33734.0,28260.0,18549.0,21637.0,15383.0,20061.0
130,KEBUN BAHRU,25170.0,9918.0,14626.0,9256.0,15886.0,9710.0,15429.0,17840.0,15880.0,16008.0,10257.0,9937.0,13657.0,16516.0,10299.0,18449.0,26593.0,24699.0,15577.0,24841.0,18587.0,16918.0
131,CHONG BOON,30563.0,17044.0,16488.0,10813.0,8052.0,9167.0,12717.0,14003.0,9713.0,22026.0,9714.0,6802.0,11814.0,14036.0,9756.0,14965.0,17864.0,30092.0,17439.0,24230.0,17976.0,15535.0
132,TOWN CENTRE,30063.0,16544.0,12383.0,9530.0,9098.0,8667.0,12217.0,16919.0,11066.0,24942.0,9214.0,9285.0,11314.0,17200.0,9256.0,15688.0,32123.0,29592.0,16939.0,20027.0,13773.0,18450.0
133,TOWNSVILLE,30161.0,16642.0,16086.0,10217.0,11578.0,8765.0,12315.0,13847.0,9636.0,21870.0,9312.0,7281.0,11412.0,17298.0,9354.0,15876.0,32221.0,29690.0,17037.0,20125.0,13871.0,15379.0
134,BEDOK NORTH,30994.0,29374.0,28982.0,15437.0,15170.0,14350.0,33919.0,16481.0,5276.0,24504.0,30917.0,9438.0,24334.0,17974.0,30959.0,13176.0,9913.0,36827.0,29933.0,5300.0,2795.0,18013.0
135,KEMBANGAN,28330.0,35581.0,18642.0,14508.0,12971.0,13597.0,31254.0,13817.0,3722.0,21840.0,28252.0,8774.0,30352.0,15310.0,28294.0,12842.0,13103.0,25497.0,19593.0,10973.0,6495.0,15349.0
136,BEDOK SOUTH,32347.0,30437.0,22658.0,16380.0,16987.0,16652.0,35271.0,17834.0,7468.0,25857.0,32269.0,12636.0,34369.0,19327.0,32311.0,9254.0,9515.0,30502.0,23609.0,6204.0,10355.0,19365.0
137,BEDOK RESERVOIR,26267.0,28954.0,29023.0,16748.0,15211.0,14687.0,26625.0,19477.0,5317.0,26174.0,23622.0,9191.0,23914.0,18267.0,23664.0,8263.0,10499.0,36868.0,29974.0,5102.0,969.0,19683.0
138,KAKI BUKIT,33124.0,27088.0,25372.0,13097.0,9006.0,18114.0,22974.0,15544.0,1666.0,23567.0,19971.0,5828.0,22071.0,14615.0,20013.0,6688.0,9998.0,32227.0,26323.0,8246.0,1992.0,17075.0
139,TECK WHYE,5182.0,12731.0,6210.0,30069.0,28531.0,14102.0,16508.0,21504.0,29733.0,13522.0,19646.0,21536.0,21746.0,23469.0,19688.0,34459.0,40445.0,3819.0,7161.0,38693.0,32439.0,20582.0
140,KEAT HONG,7018.0,11480.0,7697.0,28846.0,27309.0,14673.0,15257.0,20253.0,31220.0,12271.0,18395.0,19398.0,20495.0,21746.0,18437.0,36379.0,45017.0,4758.0,8648.0,40180.0,33926.0,19331.0
141,0,7628.0,8772.0,10095.0,27147.0,33082.0,30677.0,12550.0,20426.0,33077.0,12444.0,15688.0,33089.0,17788.0,21919.0,15730.0,33672.0,45190.0,7156.0,14769.0,43060.0,35784.0,19504.0
142,KRANJI NORTH,8089.0,9233.0,8644.0,27608.0,33543.0,16328.0,13011.0,20887.0,32167.0,12905.0,16149.0,24205.0,18249.0,22380.0,16191.0,34133.0,45651.0,6407.0,9595.0,43521.0,34873.0,19965.0
143,PENG SIANG,6057.0,10863.0,8627.0,29237.0,28099.0,15504.0,14640.0,19636.0,32010.0,11654.0,17778.0,21734.0,19878.0,21129.0,17820.0,35762.0,44400.0,5548.0,9659.0,40970.0,34716.0,18714.0
144,CLEMENTI WEST,8458.0,23220.0,5542.0,27053.0,25515.0,13769.0,26998.0,11787.0,24488.0,3455.0,30136.0,17605.0,32236.0,9445.0,30178.0,36290.0,36172.0,12444.0,7573.0,33449.0,27195.0,8197.0
145,CLEMENTI WOODS,8257.0,22196.0,5584.0,27586.0,26048.0,19063.0,25974.0,11149.0,22210.0,2156.0,28004.0,18138.0,30104.0,10761.0,28046.0,31059.0,35527.0,14882.0,6430.0,31170.0,24916.0,8424.0
146,CORONATION ROAD,8584.0,20525.0,3835.0,18827.0,17290.0,4796.0,23784.0,14062.0,21201.0,7250.0,20781.0,9379.0,22881.0,10190.0,20823.0,29155.0,31913.0,11159.0,5126.0,30161.0,23907.0,8710.0
147,ANAK BUKIT,4695.0,18046.0,726.0,22365.0,20828.0,9438.0,27322.0,17600.0,24739.0,5710.0,24319.0,13533.0,26419.0,17841.0,24361.0,32693.0,35451.0,8072.0,545.0,33699.0,27445.0,13120.0
148,CHANGI POINT,41329.0,34189.0,39788.0,15465.0,15801.0,32531.0,34232.0,26817.0,16082.0,34839.0,31521.0,20244.0,33263.0,29031.0,31342.0,8637.0,4409.0,47633.0,40739.0,7471.0,10585.0,28348.0
149,LAVENDER,22514.0,29765.0,10944.0,12225.0,10687.0,4281.0,25438.0,8001.0,5873.0,16024.0,22436.0,1490.0,24536.0,8070.0,22478.0,18778.0,16585.0,18216.0,12312.0,14833.0,8579.0,9533.0
150,MOULMEIN,35815.0,22295.0,9281.0,18003.0,16465.0,1616.0,17969.0,10874.0,10537.0,18897.0,14966.0,8555.0,17066.0,10636.0,15008.0,25817.0,26078.0,16137.0,10232.0,21393.0,13205.0,12405.0
